employee_id,first_name,last_name,date_of_birth,job_title,DEPARTMENT,salary
845,Gussi,Kenford,12/31/1957,Actuary,IT,56019.08
846,Shannon,Baudon,12/15/1995,Desktop Support Technician,SALES,70411.39
847,Oby,Duguid,1/16/1995,Associate Professor,IT,13206.2
848,Amalea,Kassidy,3/8/1990,Junior Executive,SALES,42834.95
849,Nathan,Watmough,1/24/1955,Actuary,HR,1626.99
850,Sheeree,Bucher,12/28/1979,Electrical Engineer,IT,39438.88
851,Chrotoem,Snasel,9/26/1981,Software Engineer I,IT,84535.26
852,Winnah,Sandon,2/2/1956,Professor,IT,82239.1
853,Pryce,Marks,8/25/1957,Clinical Specialist,HR,54797.93
856,Sven,Tonbye,6/29/1984,Senior Sales Associate,MARKETING,3204.53
857,Christiane,Lonergan,1/5/1959,Pharmacist,FINANCE,92167.88
858,Bruis,Parkins,7/2/1993,Graphic Designer,HR,37864.95
859,Darwin,Robun,10/28/1973,Registered Nurse,MARKETING,9698.92
860,Stanly,Stookes,6/3/1958,Accounting Assistant I,FINANCE,56055.0
861,Tomasine,Cradey,12/17/1982,Editor,SALES,64888.56
862,Nappy,Sprigin,12/27/1960,Executive Secretary,SALES,62999.72
863,Nicolas,Farries,11/3/1955,Help Desk Operator,HR,14822.34
864,Rachael,Heads,10/7/1961,Director of Sales,HR,55222.57
865,Amos,Patry,7/21/1987,Associate Professor,FINANCE,88685.41
866,Jereme,Giamuzzo,2/26/1972,Editor,FINANCE,14621.46
867,Phyllis,Swafield,6/27/1992,Geologist IV,SALES,612.0
869,Vida,Scad,1/2/1996,Developer I,HR,70796.29
870,Dwain,Eckart,11/18/1974,Software Engineer III,HR,77690.79
871,Joanna,Bosence,11/28/1993,Business Systems Development Analyst,MARKETING,90313.46
872,Herminia,Morfell,7/19/1985,Human Resources Manager,IT,48221.81
873,Gwenneth,Jankovic,2/22/1966,Web Designer III,IT,28963.43
874,Clayborn,Voice,1/18/1968,General Manager,FINANCE,6547.27
875,Albert,Sambrook,7/27/1982,Chief Design Engineer,MARKETING,75939.46
876,Esmeralda,Pawle,8/2/1991,Accounting Assistant III,SALES,9422.07
877,Cloe,Motton,9/24/1993,Electrical Engineer,IT,33479.38
878,Jeddy,Heffernon,3/2/1989,Environmental Specialist,FINANCE,20227.59
879,Gretchen,Brodley,5/20/1971,Legal Assistant,HR,21886.54
880,Winnifred,Wildash,5/25/1987,Product Engineer,HR,80981.86
881,Norma,Brickner,5/1/1974,Developer I,HR,96524.83
882,Kimmie,Adie,3/15/1962,VP Product Management,SALES,73086.14
883,Darlene,Parsonson,1/4/1968,Clinical Specialist,SALES,11926.87
884,Byran,Burkett,2/18/1968,Sales Associate,HR,86278.79
885,Edik,Ruger,7/31/1965,Clinical Specialist,FINANCE,65345.84
886,Cicily,Leftridge,1/7/1951,Electrical Engineer,IT,13919.39
887,Evey,Mangion,11/17/1975,Desktop Support Technician,MARKETING,61235.42
888,Lillis,Janaszkiewicz,11/6/1984,Programmer II,FINANCE,20879.62
889,Teddy,Sporner,6/30/1957,GIS Technical Architect,IT,53216.01
891,Eolanda,Solley,9/3/1983,Developer III,IT,53576.56
892,Marget,Lodo,11/25/1970,Food Chemist,SALES,26083.47
893,Scarlett,Creeghan,6/28/1960,Web Designer I,MARKETING,31103.15
894,Delila,Levesley,7/16/1987,Civil Engineer,SALES,85848.76
895,Koral,Craze,7/15/1970,Senior Developer,SALES,33862.07
896,Cathy,Thew,3/16/1992,Sales Representative,SALES,58890.25
897,Rodie,Gifkins,2/5/1990,Office Assistant II,SALES,37180.64
898,Otho,Tomasutti,7/25/1975,Account Executive,HR,59823.33
899,Nancey,Allibone,1/21/1962,Account Representative III,MARKETING,22970.73
900,Blythe,Gerber,9/1/1963,Biostatistician II,MARKETING,26209.95
901,Markos,Polle,12/20/1990,Professor,HR,77468.0
903,Murielle,Asquith,8/31/1957,Staff Accountant III,MARKETING,86793.9
904,Cirilo,Guntrip,3/14/1994,Internal Auditor,HR,31763.69
905,Rutherford,Ciric,2/6/1986,Occupational Therapist,IT,87881.63
906,Vince,Diess,9/11/1957,Associate Professor,SALES,29711.54
907,Dianemarie,Felton,2/7/1975,Budget/Accounting Analyst III,FINANCE,70097.62
908,Marrilee,Avrashin,7/21/1995,Senior Developer,SALES,2331.07
909,Boony,Maps,6/16/1982,Senior Editor,SALES,57705.56
911,Petronille,Dungee,1/18/1966,Dental Hygienist,MARKETING,7414.43
912,Waly,Krysztofowicz,8/23/1956,Marketing Assistant,SALES,51463.5
913,Tabbitha,Northridge,10/25/1989,Assistant Manager,MARKETING,84628.63
914,Cathy,Fant,11/4/1970,Tax Accountant,SALES,65502.47
915,Teodoor,Snelgrove,12/16/1953,Chief Design Engineer,SALES,23607.82
916,Yancy,Molineux,10/6/1997,VP Marketing,FINANCE,96005.72
917,Reamonn,Hirsch,12/12/1980,Software Test Engineer I,HR,74903.55
918,Ernesta,Mosen,7/10/1954,Pharmacist,HR,35577.58
919,Herschel,Bram,7/27/1988,Financial Analyst,FINANCE,36837.18
920,Ada,Anscombe,8/31/1961,Accountant I,MARKETING,30524.69
921,Cele,Andreassen,6/2/1952,Desktop Support Technician,FINANCE,91021.41
922,Roana,Manssuer,11/15/1989,Data Coordinator,IT,94558.75
923,Vassili,MacDavitt,12/10/1957,Nurse,MARKETING,9498.45
924,Gladys,Bernardinelli,5/10/1970,Database Administrator II,MARKETING,38625.55
925,Audy,Tallach,12/5/1961,Engineer III,IT,34417.28
926,Judah,Ilden,12/6/1987,Account Representative IV,IT,11579.31
927,Jerad,Broadberry,5/24/1962,Analog Circuit Design manager,HR,47763.3
928,Arron,Zamora,4/2/1981,Research Associate,MARKETING,75472.0
929,Charleen,Grigoli,7/4/1956,Human Resources Manager,HR,31468.0
930,Marsh,Hatherleigh,3/17/1986,Human Resources Manager,IT,82325.2
931,Skipton,Bartol,2/26/1991,Community Outreach Specialist,FINANCE,73608.65
932,Chauncey,Krishtopaittis,11/20/1954,Tax Accountant,HR,58270.7
933,Patrice,McGloughlin,5/5/1993,Automation Specialist II,SALES,78128.76
934,Ermina,Boerder,1/4/1968,Assistant Professor,HR,71636.53
935,Welby,Brockherst,9/1/1962,Graphic Designer,FINANCE,82882.88
936,Angele,Onraet,11/8/1977,Project Manager,MARKETING,1936.2
937,Harold,Methingam,12/5/1987,Research Nurse,MARKETING,80141.48
938,Danny,Brabant,6/16/1957,Account Coordinator,HR,85170.76
939,Sheelah,Fishley,11/24/1975,Geologist I,MARKETING,25506.54
940,Monica,Leijs,8/30/1982,Programmer II,FINANCE,90551.74
941,Steffen,Esp,3/7/1957,Librarian,FINANCE,77219.2
942,Lynnea,Goudard,6/21/1955,Assistant Media Planner,HR,13286.89
943,Arabelle,Feron,7/7/1999,Desktop Support Technician,IT,81305.93
944,Lyell,Ramiro,9/17/1972,Developer I,SALES,58580.2
945,Mel,Alliband,3/23/1962,Biostatistician II,HR,90750.82
946,Selia,Balston,12/23/1978,Speech Pathologist,HR,99473.17
947,Chick,Dioniso,1/19/1994,Marketing Assistant,HR,54551.75
948,Forrest,Slogrove,8/5/1970,Senior Editor,SALES,9188.15
949,Alistair,Feather,11/13/1999,Physical Therapy Assistant,IT,40978.19
950,Benni,Bellerby,8/7/1966,Speech Pathologist,SALES,59779.52
951,Molly,McGraffin,9/8/1962,Assistant Professor,IT,87752.23
952,Dilan,Tidcombe,2/20/1982,Research Nurse,IT,17219.33
953,Dannie,Brimacombe,2/18/1980,Marketing Assistant,FINANCE,1997.79
954,Billy,O'Suaird,3/23/1966,Research Associate,MARKETING,31111.59
955,Worth,Gurton,12/27/1964,Help Desk Operator,MARKETING,25401.19
956,Koenraad,Maultby,8/13/1954,Nurse,FINANCE,37776.43
957,Kathleen,Laughlan,6/16/1951,VP Sales,IT,35522.99
958,Park,Gallehock,6/18/1976,Account Executive,SALES,38884.19
959,Henka,Camacke,7/9/1976,Compensation Analyst,SALES,27536.54
960,Ogden,Beden,9/28/1953,Database Administrator II,MARKETING,58235.68
961,Sim,Lansdowne,7/24/1953,Executive Secretary,IT,2661.34
962,Tersina,Portchmouth,9/3/1950,Research Nurse,SALES,43178.52
963,Rena,Kerley,1/29/1968,Sales Associate,SALES,46616.65
964,Nathanial,Streets,1/17/1957,Legal Assistant,SALES,44516.73
965,Con,Lantaff,9/4/1966,Actuary,IT,11607.38
966,Diane-marie,Dolligon,11/6/1968,Editor,MARKETING,68667.1
967,Angelita,Buzin,12/1/1985,Professor,HR,63311.57
968,Nikki,Freebury,3/22/1969,Research Nurse,FINANCE,20701.34
969,Harald,Hindrich,8/2/1997,Structural Engineer,HR,6120.68
970,Dermot,di Rocca,11/27/1954,Software Consultant,IT,12776.07
971,Pippa,Houdhury,1/24/1970,Internal Auditor,SALES,53545.75
972,Mabelle,Brokenshire,5/11/1978,Product Engineer,IT,67894.33
973,Nady,Massei,4/17/1984,Senior Quality Engineer,MARKETING,8618.08
974,Wood,Poynor,9/1/1950,Marketing Assistant,SALES,97587.46
975,Laurene,Terrey,3/1/1990,Electrical Engineer,MARKETING,31666.01
976,Tedi,Cockton,11/27/1985,VP Sales,MARKETING,80926.43
977,Cori,Moston,11/10/1962,VP Product Management,IT,85502.13
978,Dominik,Marian,8/7/1962,Assistant Media Planner,FINANCE,77270.24
979,Homer,Brauninger,7/20/1973,Chemical Engineer,FINANCE,66192.6
980,Ivan,Youings,9/27/1967,Physical Therapy Assistant,HR,66109.69
981,Eba,Pybworth,12/9/1998,Health Coach II,IT,10425.92
982,Missy,Gregori,9/1/1981,Professor,IT,2835.4
983,Car,Hanaford,2/2/1982,Research Assistant IV,IT,89752.98
984,Mervin,Draper,6/2/1979,Librarian,MARKETING,60692.56
985,Marika,Rikard,7/2/1961,Information Systems Manager,IT,25472.93
987,Waylon,Finders,6/6/1976,Senior Quality Engineer,FINANCE,15471.11
988,Cos,Krollman,8/2/1982,Quality Engineer,SALES,6749.28
989,Carma,Franzelini,7/5/1954,Budget/Accounting Analyst IV,SALES,44347.03
990,Nikki,Pymar,8/13/1953,Senior Financial Analyst,SALES,6798.59
991,Jan,Heaffey,9/18/1997,Registered Nurse,HR,18144.25
992,Dorita,Noteyoung,10/16/1998,Chief Design Engineer,IT,72056.11
993,Dorthea,Chetwind,12/7/1952,VP Marketing,MARKETING,83970.71
994,Harry,Jaycock,12/21/1962,Web Designer IV,MARKETING,57486.34
995,Alfie,Cootes,7/13/1960,Administrative Officer,HR,47143.39
996,Lisbeth,Healey,5/5/1951,Senior Quality Engineer,FINANCE,28191.96
997,Gwenneth,Herity,1/27/1992,Professor,IT,39154.59
998,Reggis,Innott,10/21/1964,Marketing Manager,SALES,14151.29
1000,Kim,Marunchak,6/29/1963,VP Quality Control,MARKETING,49134.78
